Ref,Val,Package,PosX,PosY,Rot,Side
"R1","10K","R_0402_1005Metric",142.250000,-96.750000,0.000000,top
"SW1","SW_Push","sw_memebrane_btn_SK5AM00300",145.250000,-67.000000,180.000000,top
"SW2","SW_Push","sw_memebrane_btn_SK5AM00300",145.500000,-85.250000,180.000000,top
"SW3","SW_Push","sw_memebrane_btn_SK5AM00300",145.500000,-101.750000,180.000000,top
